age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
43.0,5,338983.84,13,0,2,0,0,0,0.0,0.0,40.0,1,0
49.0,5,136272.33,14,1,7,0,0,0,0.0,0.0,95.84971,1,0
38.0,4,117020.836,9,2,3,1,0,1,0.0,0.0,40.0,1,0
29.0,4,298931.03,12,0,7,2,-1,1,0.0,0.0,40.0,0,0
61.0,1,295908.22,10,-1,7,0,0,1,0.0,0.0,40.0,1,0
18.0,4,294416.12,7,0,3,3,1,0,0.0,0.0,20.363792,1,0
21.0,4,165726.4,7,2,3,1,0,0,0.0,0.0,40.0,1,0
36.0,4,290459.5,9,0,3,2,0,1,0.0,0.0,40.0,1,0
44.0,6,34220.465,10,2,3,1,0,0,0.0,0.0,40.0,1,0
20.0,4,308365.4,10,0,3,3,0,1,0.0,0.0,20.0,1,0
20.0,4,277688.25,13,0,2,0,0,0,0.0,0.0,26.92174,1,0
46.0,4,170009.81,9,2,2,1,0,0,0.0,0.0,40.0,1,0
50.0,4,175528.34,14,-1,3,2,0,1,0.0,0.0,40.0,1,0
48.0,5,111466.55,9,2,2,1,0,0,0.0,2007.0746,50.0,1,0
22.053024,4,389804.1,13,0,3,3,0,1,0.0,0.0,40.0,1,0
32.0,1,286100.8,13,0,2,0,0,0,0.0,0.0,40.0,1,0
26.0,4,93145.69,9,2,3,1,0,0,0.0,0.0,40.0,0,0
31.0,1,357873.06,14,0,2,0,0,0,0.0,0.0,32.0,0,0
41.0,4,254900.02,3,2,3,1,0,0,2191.686,0.0,40.0,0,0
40.0,4,40608.47,10,0,6,0,-1,1,0.0,0.0,40.0,1,0
27.0,4,89562.24,8,-1,2,2,-1,1,0.0,0.0,40.0,0,0
32.0,4,226529.11,6,2,3,1,0,0,0.0,0.0,40.0,1,0
40.0,2,178946.8,14,2,5,1,0,0,0.0,0.0,40.0,1,0
48.0,4,170711.66,10,2,3,1,0,0,0.0,0.0,45.0,1,1
52.0,5,212397.62,5,2,1,1,0,1,0.0,0.0,40.0,0,0
30.0,2,250367.66,9,1,2,2,0,0,0.0,0.0,40.0,1,0
32.0,4,207222.34,4,0,7,0,0,1,0.0,0.0,40.0,0,0
71.0,4,47292.23,9,2,3,1,0,0,3458.8225,0.0,40.0,1,0
34.0,4,265379.72,9,2,5,1,0,0,4040.7505,0.0,40.0,1,0
55.0,4,185014.03,6,2,2,1,0,0,0.0,0.0,40.0,1,0
37.0,3,173092.52,6,0,3,0,0,0,0.0,0.0,50.0,1,0
34.0,4,397823.72,9,2,6,1,0,0,0.0,0.0,40.0,1,0
55.0,4,142234.64,9,-1,3,2,0,1,0.0,0.0,27.0,1,0
25.0,4,196105.31,9,0,3,3,0,1,0.0,0.0,40.0,1,0
31.0,4,282848.2,10,2,3,1,0,0,0.0,0.0,40.0,1,0
31.372503,4,52592.305,10,0,6,3,1,1,0.0,0.0,48.0,1,0
58.953304,5,104760.68,7,2,2,1,0,0,0.0,0.0,15.0,1,0
52.0,4,80698.94,10,2,4,1,0,0,0.0,0.0,40.0,1,0
38.0,4,143639.06,9,-1,2,0,1,0,0.0,0.0,84.01336,1,0
35.0,4,322342.8,9,0,4,3,0,0,0.0,0.0,40.0,0,0
27.0,4,100149.88,7,0,6,0,0,1,0.0,0.0,35.0,1,0
47.0,4,209558.97,10,2,3,1,0,1,0.0,0.0,56.99935,1,0
20.0,4,214316.47,10,0,2,0,1,0,0.0,0.0,20.0,1,0
28.0,4,161623.42,9,2,2,1,0,0,0.0,0.0,40.0,1,0
17.653322,4,57674.383,9,0,2,3,0,1,0.0,0.0,40.0,1,0
22.0,4,202070.88,10,0,2,3,0,1,0.0,0.0,15.0,1,0
30.0,4,180634.67,9,2,2,1,0,0,0.0,0.0,35.0,1,0
42.0,4,98687.59,12,2,7,1,0,0,0.0,0.0,73.749504,1,0
20.0,4,141077.64,9,0,3,3,0,0,0.0,0.0,40.0,1,0
49.0,4,137270.05,14,-1,7,0,0,1,0.0,0.0,40.0,1,0
35.0,5,275276.03,4,2,2,1,0,0,0.0,0.0,40.0,1,0
29.0,4,179373.17,13,2,2,1,0,0,0.0,0.0,20.446127,1,0
50.0,5,26441.008,8,2,6,1,0,0,0.0,0.0,75.0,1,0
51.0,4,191250.14,10,-1,3,0,0,1,0.0,0.0,25.0,1,0
33.0,5,197258.33,13,2,4,1,0,0,0.0,0.0,55.0,1,0
31.0,4,184527.1,9,2,6,1,0,0,0.0,0.0,40.0,1,0
38.0,4,165115.33,9,-1,3,3,0,1,0.0,0.0,20.0,1,0
21.0,4,252788.8,10,0,3,0,0,0,0.0,0.0,50.0,1,0
59.0,2,142896.86,13,2,7,1,0,0,0.0,0.0,40.0,1,0
29.0,4,209455.86,11,2,1,1,0,0,0.0,0.0,55.0,1,0
58.0,4,170726.86,9,2,6,1,0,0,0.0,0.0,40.0,1,0
56.0,4,174523.72,10,2,6,1,0,0,0.0,0.0,50.0,1,1
31.0,4,155941.95,9,0,2,0,0,0,4638.357,0.0,40.0,1,0
62.0,4,266587.03,8,2,2,1,0,0,0.0,0.0,40.0,1,0
29.0,4,193535.84,9,0,2,0,0,0,0.0,0.0,40.0,1,0
46.699146,4,33522.797,9,-1,2,2,0,1,0.0,0.0,40.0,1,0
47.0,4,153528.39,10,-1,3,2,0,1,0.0,0.0,44.802513,1,0
31.0,4,95641.62,10,-1,2,0,0,0,5165.1045,0.0,40.0,1,0
34.0,4,225042.03,12,2,3,1,0,0,0.0,1659.4451,45.0,1,1
27.0,4,144623.11,16,0,3,3,1,1,0.0,0.0,40.0,1,0
65.0,4,329381.03,9,2,3,1,0,0,0.0,0.0,50.0,1,0
52.0,4,230841.77,10,-1,2,2,0,1,0.0,0.0,25.0,0,0
44.0,4,73395.875,9,-1,2,0,0,1,0.0,0.0,40.0,1,0
39.0,4,251422.06,9,2,7,1,1,0,0.0,0.0,65.0,1,0
26.0,4,116046.805,6,2,2,1,0,0,0.0,0.0,40.0,0,0
34.459404,4,266095.16,9,-1,3,0,0,0,0.0,0.0,40.0,1,0
31.0,4,261143.92,10,-1,2,3,0,1,0.0,0.0,52.0,1,0
29.0,4,132768.56,12,0,3,0,0,0,0.0,0.0,70.0,0,0
28.0,4,245302.9,11,2,2,1,0,0,4081.17,0.0,45.0,1,0
41.230995,4,153767.5,10,2,6,1,0,0,0.0,0.0,45.0,1,0
25.0,4,205486.14,3,0,1,0,-1,0,0.0,0.0,40.0,0,0
53.0,4,110440.83,6,2,6,1,0,0,0.0,0.0,38.0,1,0
21.0,4,204842.61,5,0,2,0,0,0,0.0,0.0,40.0,1,0
23.0,4,115867.99,6,0,5,0,0,0,0.0,0.0,20.0,0,0
23.0,4,190324.0,7,2,1,1,0,0,0.0,0.0,40.0,1,0
39.0,4,188463.16,10,0,2,0,0,0,0.0,0.0,50.0,1,0
31.0,2,113076.96,7,2,1,1,0,0,0.0,0.0,40.0,1,0
47.0,4,144821.69,9,2,3,1,0,0,0.0,0.0,60.0,1,0
25.0,4,215507.75,9,0,2,0,0,0,0.0,0.0,30.0,1,0
39.0,4,96522.29,11,2,3,1,0,0,0.0,0.0,40.0,1,0
51.0,4,193537.1,9,-1,2,0,0,0,0.0,0.0,50.0,1,0
28.0,4,188601.97,12,0,7,0,1,1,0.0,0.0,46.0,1,0
23.0,4,176172.48,11,0,2,3,0,0,0.0,0.0,60.0,1,0
22.0,4,212616.78,13,0,3,3,0,1,0.0,0.0,40.0,1,0
45.0,1,164168.16,14,1,2,0,0,0,0.0,0.0,50.0,1,0
34.0,4,78162.08,9,2,2,1,0,0,0.0,0.0,25.0,0,0
27.0,4,241475.53,7,-1,1,0,1,0,0.0,0.0,40.0,1,0
26.0,4,126924.61,9,0,3,3,0,0,0.0,0.0,40.0,1,0
25.0,4,197237.9,7,2,3,1,0,0,0.0,0.0,40.0,1,0
24.0,4,174744.84,9,0,3,0,0,0,0.0,0.0,40.0,1,0
46.0,4,198274.56,12,2,1,1,0,0,0.0,0.0,40.0,1,0
22.0,4,209663.7,8,0,3,0,0,1,0.0,0.0,40.0,1,0
41.0,1,228991.39,9,-1,2,2,1,1,0.0,0.0,40.0,1,0
56.0,6,102735.03,12,1,7,0,0,0,0.0,0.0,50.0,1,0
50.0,1,183749.81,9,2,3,1,0,1,0.0,0.0,40.0,1,0
41.0,5,170027.5,9,2,2,1,0,0,0.0,0.0,40.0,1,0
23.0,5,118496.18,13,0,3,3,0,0,0.0,0.0,40.0,1,0
26.0,5,139004.2,13,0,3,0,0,0,0.0,0.0,55.0,1,0
26.919235,4,125237.39,9,2,2,1,0,1,0.0,0.0,40.0,1,0
33.0,4,159953.89,9,-1,4,3,-1,0,0.0,0.0,40.0,1,0
21.0,4,233189.11,10,0,3,3,0,1,0.0,0.0,30.0,1,0
51.0,4,238782.53,9,2,6,1,0,0,0.0,0.0,54.0,1,0
56.0,4,83421.52,9,-1,2,3,0,1,0.0,0.0,16.0,1,0
29.0,1,127688.65,7,-1,4,2,0,0,0.0,0.0,50.0,1,0
33.0,4,278182.12,10,-1,6,0,-1,1,0.0,0.0,40.0,1,0
67.0,4,103320.69,9,-1,2,0,0,1,0.0,0.0,20.0,1,0
33.0,4,48418.19,12,2,3,1,-1,0,0.0,0.0,40.0,1,0
29.0,4,111197.02,9,2,2,1,-1,0,0.0,0.0,50.0,0,0
28.0,4,148867.92,9,0,6,0,1,0,0.0,0.0,35.0,1,0
18.88233,4,176913.6,10,0,2,3,0,1,0.0,0.0,40.0,0,0
20.0,4,390424.16,11,0,3,0,0,1,0.0,0.0,40.0,1,0
28.0,4,92460.016,10,0,2,2,0,0,0.0,0.0,37.393925,1,0
65.0,5,43211.23,10,2,3,1,0,0,0.0,0.0,40.0,1,0
58.0,4,301798.5,14,2,1,1,1,0,0.0,0.0,40.0,1,1
35.0,4,236799.2,9,-1,3,0,0,0,0.0,0.0,40.0,0,0
74.78717,4,143030.8,10,1,1,0,1,1,0.0,0.0,40.0,1,0
42.0,5,137578.36,10,2,3,1,0,0,0.0,0.0,52.186783,1,0
44.0,4,33442.258,9,2,2,1,0,0,0.0,0.0,45.0,1,0
31.0,4,31380.086,10,-1,2,0,0,0,0.0,0.0,40.0,1,0
62.0,1,304021.56,14,-1,7,0,0,1,0.0,0.0,25.0,1,0
46.0,4,87345.97,10,2,2,1,0,0,0.0,0.0,25.0,1,0
46.0,4,196216.25,9,2,3,3,0,0,0.0,0.0,50.0,1,1
36.0,4,255661.92,13,2,1,1,1,0,0.0,0.0,40.0,1,0
21.0,1,57093.36,13,0,3,0,0,1,0.0,0.0,42.0,1,0
23.0,4,130099.36,12,0,3,3,0,1,0.0,0.0,14.612154,1,0
46.0,6,104505.836,13,2,2,1,1,0,3280.6648,0.0,50.0,1,0
47.0,3,242028.92,9,2,6,1,0,0,0.0,0.0,77.08632,1,0
30.0,5,123603.055,10,-1,4,0,0,0,0.0,0.0,39.0,1,0
25.0,4,179891.02,9,0,2,3,0,0,0.0,0.0,40.0,1,0
51.0,1,359982.7,9,2,2,1,0,0,0.0,0.0,40.0,1,0
38.0,4,155669.77,9,2,4,1,0,0,0.0,1876.0,40.0,1,0
17.0,4,245571.5,7,0,2,0,0,0,0.0,0.0,40.0,0,0
48.110016,3,226182.36,9,2,4,1,0,0,0.0,0.0,50.0,1,0
78.911095,4,118761.195,13,2,3,1,0,0,2957.2292,0.0,18.0,1,0
54.0,5,180529.67,9,2,2,1,0,0,0.0,0.0,55.0,1,0
31.0,4,200035.84,12,2,6,1,0,0,0.0,0.0,40.0,1,0
27.0,4,223772.34,9,0,7,3,0,0,0.0,0.0,60.0,1,0
57.0,4,91444.555,9,2,7,1,0,0,0.0,0.0,40.0,1,0
59.0,4,66851.74,9,2,3,1,0,1,0.0,0.0,25.0,1,0
27.0,1,168223.44,14,0,7,0,0,1,0.0,0.0,40.0,1,0
35.0,4,406678.34,10,0,3,2,0,1,0.0,0.0,40.0,1,0
31.0,1,120492.43,9,2,4,3,0,0,0.0,0.0,40.0,1,0
18.0,4,460403.0,8,0,2,3,0,0,0.0,0.0,40.0,0,0
38.0,3,359273.84,11,2,2,1,0,0,0.0,0.0,45.0,1,0
45.0,4,143989.75,7,2,2,1,0,0,0.0,0.0,40.0,1,0
24.0,4,64893.1,9,-1,2,3,-1,0,0.0,0.0,40.0,1,0
28.0,4,54145.4,7,0,2,2,1,0,0.0,0.0,40.0,1,0
27.0,4,253935.39,10,-1,3,2,0,1,0.0,0.0,40.0,1,0
19.0,4,209253.16,7,0,2,3,1,0,0.0,0.0,20.0,1,0
23.0,4,140957.8,9,2,3,1,0,0,0.0,0.0,60.0,1,0
32.0,4,128313.945,13,0,2,-1,0,0,0.0,0.0,22.904797,1,0
34.0,5,50913.07,5,-1,3,2,0,0,0.0,0.0,40.0,1,0
30.0,4,33363.926,10,2,6,1,0,0,0.0,0.0,30.0,1,0
31.0,2,416088.2,10,2,1,1,0,0,0.0,0.0,40.0,1,0
18.0,4,30890.717,12,0,3,3,0,1,0.0,0.0,16.0,1,0
19.0,4,216921.19,9,0,2,3,0,0,0.0,0.0,40.0,1,0
29.665056,4,45218.992,15,-1,7,2,-1,1,0.0,0.0,40.0,1,0
26.0,4,144569.56,5,0,3,2,0,1,0.0,0.0,47.0,1,0
51.0,5,88316.11,10,2,1,1,0,0,0.0,0.0,40.0,1,0
57.0,3,80107.25,12,1,3,-1,-1,0,0.0,0.0,15.0,0,0
40.0,4,191116.84,14,-1,7,0,0,0,0.0,0.0,40.0,1,0
45.0,4,172160.28,13,2,7,1,0,0,0.0,0.0,60.0,1,0
31.0,4,137175.86,9,0,2,0,1,0,0.0,0.0,40.0,1,0
31.0,4,373796.44,12,-1,7,0,1,1,0.0,0.0,40.0,1,0
22.0,4,56497.94,10,0,2,0,0,0,0.0,0.0,40.0,1,0
22.0,1,176935.6,10,0,2,3,0,0,0.0,0.0,40.0,1,0
51.0,5,325262.66,12,2,7,1,0,0,0.0,0.0,24.0,1,0
31.0,4,187051.55,9,0,2,0,0,0,0.0,0.0,40.0,1,0
31.0,4,225166.94,13,0,2,0,0,0,0.0,0.0,30.0,1,0
18.0,4,215292.73,10,0,3,3,0,1,0.0,0.0,40.0,1,0
30.0,4,177039.16,7,2,4,1,0,0,0.0,0.0,40.0,1,0
33.0,4,258443.6,2,2,2,1,0,0,0.0,0.0,40.0,0,0
54.0,3,133368.61,13,0,3,0,1,1,0.0,0.0,40.0,1,0
64.0,4,106488.1,13,-1,7,0,0,1,0.0,0.0,40.0,1,0
34.0,4,133972.44,9,0,2,3,1,0,0.0,0.0,50.0,1,0
22.0,5,166493.55,9,0,2,3,0,0,0.0,0.0,40.0,1,0
40.0,4,174772.2,14,2,6,1,0,0,0.0,0.0,40.0,1,0
37.0,4,75838.125,9,2,3,1,0,0,0.0,0.0,40.0,1,0
22.0,4,175161.62,13,0,7,3,0,1,0.0,0.0,40.0,1,0
25.606441,4,289440.38,9,0,1,3,0,1,0.0,0.0,40.0,1,0
36.0,5,311292.28,13,0,7,0,0,0,0.0,0.0,32.0,1,0
29.0,4,225429.66,13,1,7,-1,0,1,0.0,0.0,40.0,1,0
25.0,4,98857.04,9,-1,2,2,0,1,0.0,0.0,40.0,1,0
33.0,4,240896.02,13,0,3,0,0,1,0.0,0.0,40.0,0,0
27.0,4,188246.8,12,0,7,3,0,0,0.0,0.0,40.0,1,0
34.0,5,22610.73,10,2,1,1,0,0,0.0,0.0,79.66936,1,0
22.0,4,222935.33,13,0,1,-1,0,1,0.0,0.0,45.0,1,0
51.445602,4,170073.27,10,2,3,1,0,0,0.0,0.0,40.0,1,0
41.0,4,184499.27,14,2,7,1,0,0,0.0,0.0,70.0,1,0
39.0,4,108353.51,8,2,3,1,0,0,0.0,0.0,44.0,1,0
36.0,4,138191.22,6,0,2,-1,0,0,0.0,0.0,20.161652,1,0
37.0,3,104485.32,13,2,3,1,-1,0,0.0,0.0,40.0,1,0
54.0,4,318854.56,7,2,3,1,0,0,0.0,0.0,40.0,1,0
55.0,4,255443.11,6,-1,2,0,-1,1,0.0,0.0,40.0,0,0
26.0,4,28939.209,6,2,2,1,-1,0,0.0,0.0,40.0,1,0
22.0,4,191607.52,10,0,3,0,0,0,0.0,0.0,45.0,1,0
22.0,4,198729.89,7,0,2,3,0,0,0.0,0.0,40.0,1,0
42.0,6,290833.62,10,0,3,0,0,1,0.0,0.0,40.0,1,0
26.0,4,158858.14,10,0,3,3,0,1,0.0,0.0,40.0,1,0
50.0,4,178161.48,10,-1,3,0,0,0,0.0,0.0,38.0,1,0
28.0,3,199287.9,10,0,3,0,1,1,0.0,0.0,24.0,1,0
20.0,4,227192.58,7,0,2,2,0,1,0.0,0.0,25.0,0,0
35.0,4,315837.78,12,2,7,1,0,0,3819.4343,0.0,40.0,1,0
27.0,4,244314.08,9,0,3,2,0,1,0.0,0.0,40.0,1,0
54.0,4,222986.5,8,-1,2,2,0,1,0.0,0.0,40.0,0,0
30.0,4,233266.11,3,0,2,0,1,0,0.0,0.0,40.0,1,0
64.0,4,101218.39,12,2,2,1,0,0,2583.1572,0.0,15.0,1,0
69.0,4,99011.6,9,-1,1,2,0,1,0.0,0.0,20.0,1,0
60.0,4,284717.3,10,-1,3,0,0,1,0.0,0.0,40.0,1,0
20.0,4,103386.484,13,0,3,3,0,1,0.0,0.0,10.0,1,0
41.0,4,47859.5,9,-1,3,0,0,1,0.0,0.0,35.0,1,0
64.0,4,28012.252,10,-1,6,0,0,0,0.0,0.0,40.0,1,0
63.0,2,205131.7,15,-1,7,0,0,1,4553.7144,0.0,40.0,0,0
33.0,4,97250.48,4,0,3,0,0,0,0.0,0.0,50.0,1,0
39.0,1,167148.6,9,2,7,1,0,1,0.0,0.0,45.0,1,0
70.385544,4,149262.72,9,-1,4,2,0,0,0.0,0.0,40.0,1,0
30.0,3,234684.89,14,0,4,3,0,0,0.0,0.0,40.0,1,0
37.0,4,96831.52,10,0,3,3,0,0,0.0,0.0,40.0,1,0
29.0,4,191297.12,10,0,6,3,0,0,3474.0823,0.0,25.0,1,0
50.0,4,285882.7,8,2,2,1,0,0,0.0,0.0,40.0,1,0
40.0,4,46867.637,9,2,6,1,0,0,0.0,0.0,35.0,1,0
31.0,4,383309.9,13,0,2,3,1,0,0.0,0.0,40.0,0,0
25.0,4,51313.54,10,0,3,3,-1,0,0.0,0.0,40.0,1,0
33.0,4,163022.55,11,0,5,0,0,0,0.0,0.0,40.0,1,0
44.0,4,189717.06,9,0,2,2,0,1,0.0,0.0,10.0,1,0
38.0,4,167919.39,11,2,4,1,0,0,0.0,0.0,40.0,1,0
71.77583,4,158918.64,13,2,7,1,1,0,0.0,0.0,24.0,1,0
49.0,4,306581.4,12,-1,5,2,0,1,0.0,0.0,40.0,1,0
47.0,4,162133.53,10,-1,2,0,-1,0,0.0,0.0,50.0,0,0
23.0,4,29961.47,10,-1,2,3,0,0,0.0,0.0,10.0,1,0
30.0,4,32178.14,13,2,3,1,0,0,0.0,0.0,50.0,1,0
31.0,4,489687.4,10,-1,3,0,0,0,0.0,0.0,40.0,1,0
47.0,4,189579.1,11,2,2,1,-1,0,0.0,0.0,40.0,1,0
30.0,4,214740.42,13,2,6,1,0,0,0.0,0.0,60.0,1,0
19.0,4,45183.48,12,0,2,3,-1,1,0.0,0.0,30.0,1,0
32.0,4,237031.9,8,-1,4,2,-1,1,0.0,0.0,45.64421,1,0
24.0,4,214091.12,2,2,1,1,0,0,0.0,0.0,48.0,0,0
36.0,1,270333.75,8,2,2,-1,0,0,2397.3677,0.0,45.0,1,0
43.0,3,69572.52,9,2,6,1,0,0,0.0,0.0,40.0,1,0
24.0,4,405528.75,9,0,7,0,0,1,0.0,0.0,15.0,1,0
46.0,4,432533.75,6,-1,3,0,0,0,0.0,0.0,40.0,1,0
39.0,6,434061.78,13,2,6,1,0,0,0.0,0.0,40.0,1,0
39.0,4,129661.45,13,0,6,-1,0,1,0.0,0.0,45.0,1,0
43.0,4,135290.28,9,2,2,1,0,0,0.0,0.0,40.0,1,0
89.198845,2,213973.66,9,2,2,1,0,0,0.0,0.0,40.0,1,0
22.0,4,191267.33,9,0,3,0,0,0,0.0,0.0,60.0,1,0
26.0,4,199479.62,7,2,6,1,1,0,0.0,0.0,50.0,1,0
23.0,5,188600.92,9,0,2,3,0,0,0.0,0.0,25.0,1,0
27.0,2,321895.3,4,0,4,0,0,0,0.0,0.0,8.462687,1,0
20.0,4,143619.73,10,0,2,2,0,0,2381.7336,0.0,30.0,1,0
33.0,4,186479.19,9,-1,2,0,0,1,0.0,0.0,40.0,1,0
20.0,4,229841.05,7,0,4,3,0,0,0.0,0.0,30.0,1,0
40.0,1,124310.05,9,-1,3,0,0,1,0.0,0.0,45.0,1,0
38.0,4,92454.42,9,-1,2,2,0,1,0.0,0.0,40.0,1,0
32.0,5,60505.508,11,0,2,0,0,0,0.0,0.0,40.0,1,0
48.0,5,32734.482,13,2,2,1,0,0,0.0,0.0,50.0,1,0
32.0,4,151892.52,14,0,7,0,0,0,0.0,0.0,40.0,1,0
49.0,4,89644.91,9,-1,2,0,0,0,0.0,0.0,40.0,1,0
26.0,4,82979.44,13,0,2,3,-1,0,0.0,0.0,45.0,0,0
19.0,4,158578.95,9,0,2,3,0,1,0.0,0.0,18.0,1,0
67.0,4,109151.1,9,2,7,1,0,0,0.0,0.0,40.0,1,0
24.0,4,233800.47,13,0,3,3,0,0,0.0,0.0,40.0,1,0
46.0,5,34944.38,13,0,1,0,-1,1,0.0,0.0,50.0,1,0
70.76501,5,194918.6,10,2,2,1,0,0,0.0,0.0,40.0,1,0
23.0,4,137551.16,9,0,2,3,0,0,0.0,0.0,40.0,1,0
17.0,4,195631.98,7,0,3,3,0,1,0.0,0.0,40.0,1,0
47.0,4,140608.23,9,-1,3,0,0,1,0.0,0.0,40.0,1,0
18.0,4,214060.33,9,0,3,3,0,1,0.0,0.0,20.0,1,0
30.0,4,123971.56,8,-1,2,3,-1,1,0.0,0.0,40.0,1,0
40.0,4,242896.44,10,-1,4,2,0,1,0.0,0.0,40.0,1,0
72.839355,4,276084.53,10,1,5,0,0,0,0.0,0.0,15.0,1,0
33.0,4,169642.83,9,2,2,1,0,0,0.0,0.0,40.0,1,0
55.0,6,110954.414,12,2,3,1,0,0,0.0,0.0,70.0,0,0
17.0,4,295494.66,7,0,3,3,0,0,0.0,0.0,20.0,1,0
25.0,4,310415.9,9,0,2,0,0,0,0.0,0.0,60.0,1,0
19.0,4,191412.55,10,0,6,0,0,0,0.0,0.0,40.0,1,0
23.0,4,186245.47,13,0,3,0,0,0,0.0,0.0,40.0,1,0
28.0,4,138084.58,10,2,2,1,0,1,0.0,0.0,50.0,1,0
69.0,4,93602.75,9,2,6,1,0,0,0.0,0.0,35.0,1,0
38.0,4,195651.81,10,-1,1,2,0,0,0.0,1726.1052,50.0,1,0
19.0,4,388481.72,9,0,2,3,0,0,0.0,0.0,20.0,1,0
39.0,4,155957.84,10,-1,3,2,0,1,0.0,0.0,40.0,1,0
51.0,4,55431.938,9,-1,3,0,0,0,0.0,0.0,60.0,1,0
27.0,4,110689.34,10,0,7,0,0,1,0.0,0.0,40.0,1,0
53.0,4,105651.09,11,-1,2,0,0,0,0.0,0.0,40.0,1,0
60.0,4,147272.02,10,2,6,1,0,0,0.0,0.0,40.0,1,0
32.0,4,203055.64,10,0,6,0,1,0,0.0,0.0,50.0,1,0
19.0,4,288424.7,7,0,4,3,0,0,0.0,0.0,19.241274,1,0
34.0,4,155227.47,9,2,3,1,0,0,0.0,0.0,40.0,1,0
25.0,2,193817.98,14,0,2,0,1,0,0.0,0.0,40.0,1,0
32.0,4,116843.28,9,2,3,1,0,0,0.0,0.0,40.0,1,0
45.0,4,352427.7,13,-1,3,2,0,1,0.0,0.0,40.0,0,0
34.0,4,144497.95,7,2,3,1,0,0,0.0,0.0,40.0,1,0
43.0,4,164913.77,13,2,2,1,0,0,0.0,0.0,30.0,1,0
20.0,4,381309.34,9,0,3,0,0,1,0.0,0.0,40.0,1,0
28.0,4,183212.16,9,2,7,1,0,0,0.0,0.0,40.0,1,0
41.0,2,84052.89,10,0,3,0,0,0,0.0,0.0,45.0,1,0
42.0,4,224946.52,9,2,2,1,0,0,0.0,0.0,26.509048,1,0
50.0,3,156729.44,6,-1,3,0,0,1,0.0,0.0,45.0,1,0
33.0,4,205707.67,6,2,3,1,0,0,0.0,0.0,50.0,1,0
47.0,2,92883.08,14,0,7,0,0,0,0.0,0.0,40.0,1,0
43.0,5,45129.465,14,0,7,-1,0,1,0.0,0.0,20.0,0,0
55.0,4,176129.28,12,2,3,1,0,0,0.0,0.0,50.0,1,1
45.0,1,329444.66,5,2,2,1,0,0,0.0,0.0,50.0,1,0
36.0,4,180122.66,4,0,3,0,0,1,0.0,0.0,40.0,1,0
61.0,1,108021.164,9,2,3,1,0,0,0.0,0.0,40.0,1,0
53.0,4,79978.73,10,2,2,1,0,0,0.0,0.0,24.29424,1,0
22.0,4,273910.78,10,0,2,0,0,0,0.0,0.0,40.0,1,0
35.0,2,639613.6,9,0,2,0,0,1,0.0,0.0,40.0,0,0
61.0,6,204325.25,14,2,2,1,0,0,0.0,0.0,55.0,1,0
23.0,4,112524.84,9,2,2,1,0,0,0.0,0.0,40.0,1,0
33.0,4,247122.02,10,-1,2,2,0,1,0.0,0.0,40.0,1,0
27.0,4,276724.06,9,0,3,0,0,0,0.0,0.0,15.0,1,0
37.0,4,36120.094,10,-1,3,2,0,1,0.0,0.0,40.0,1,0
50.0,4,123822.61,9,0,4,0,0,0,0.0,0.0,25.0,1,0
27.0,4,33222.227,9,0,2,0,0,0,0.0,1669.2438,70.0,1,0
36.0,1,83157.47,9,1,7,0,0,1,0.0,0.0,40.0,1,0
42.0,4,302779.12,9,2,2,1,0,0,0.0,0.0,99.0,0,0
30.0,4,193126.5,7,-1,3,2,0,1,0.0,0.0,40.0,0,0
24.0,4,225254.03,14,0,7,0,1,1,0.0,0.0,40.0,1,0
38.0,6,303961.2,10,-1,7,0,0,0,0.0,0.0,60.0,1,0
35.0,6,123004.3,11,0,6,3,0,0,0.0,0.0,40.0,1,0
30.0,4,126967.23,9,0,2,0,0,0,0.0,0.0,38.0,1,0
25.0,5,285286.16,10,0,2,0,0,1,0.0,0.0,40.0,0,0
28.0,2,198078.73,10,0,2,0,0,1,0.0,0.0,25.0,1,0
56.0,1,89690.32,9,2,3,1,0,1,0.0,0.0,35.0,1,0
51.0,4,161118.16,9,2,5,1,0,0,0.0,0.0,56.46075,1,0
33.0,4,166363.66,9,2,5,1,-1,0,0.0,0.0,40.0,0,0
32.0,4,98634.13,9,0,3,0,0,1,0.0,0.0,40.0,0,0
36.0,5,50142.492,4,2,1,1,0,0,0.0,0.0,40.0,1,0
53.987762,5,157793.86,10,0,1,3,0,0,0.0,0.0,50.0,1,0
35.0,4,109303.41,9,1,2,0,-1,0,0.0,0.0,45.0,1,0
29.0,6,105763.49,10,2,6,1,0,0,3261.4841,0.0,40.0,1,0
30.0,4,198899.6,12,-1,3,0,0,0,36.25805,0.0,40.0,1,0
54.0,4,99096.555,13,2,6,1,0,0,0.0,0.0,40.0,1,0
56.0,4,50840.34,6,0,3,0,0,1,0.0,0.0,50.0,1,0
27.0,4,186203.64,10,2,2,1,0,0,0.0,0.0,40.0,1,0
33.0,4,277654.12,10,-1,2,3,0,0,0.0,1670.0415,25.0,1,0
35.0,4,313394.22,9,0,6,2,0,0,0.0,0.0,40.0,1,0
38.83048,4,99219.695,9,2,3,1,1,0,0.0,0.0,40.0,1,0
77.60164,1,214194.34,12,-1,1,0,0,0,0.0,0.0,35.0,1,0
66.0,4,205300.86,9,-1,7,0,0,1,0.0,0.0,30.0,1,0
